lo,hi,val,err
-1,0.,0.504,0.186
0,0.4,1.60,0.34
0.4,0.55,2.53,0.77
0.55,0.7,2.39,1.07
0.7,0.85,3.45,1.37
0.85,1.,4.67,1.54
