lo,hi,val,err
-0.9,-0.5,1.77,0.50
-0.5,-0.25,2.71,0.64
-0.25,0.,2.69,0.53
0.,0.25,2.27,0.59
0.25,0.5,1.43,0.57
0.5,1.,0.711,0.278
