lo,hi,val,err
0.00,0.13,1.13,0.25
0.13,0.17,5.20,0.86
0.17,0.21,5.86,0.86
0.21,0.24,5.26,0.78
0.24,0.28,4.42,0.64
0.28,0.32,3.68,0.55
0.32,0.37,2.84,0.49
0.37,0.44,1.72,0.36
0.44,0.57,0.71,0.19
0.57,1.10,0.11,0.06
