lo,hi,val,err
0.00,0.10,0.18,0.06
0.10,0.15,1.19,0.21
0.15,0.20,1.63,0.24
0.20,0.25,1.58,0.21
0.25,0.30,1.28,0.21
0.30,0.40,0.87,0.14
0.40,0.50,0.47,0.09
0.50,0.60,0.21,0.06
0.60,0.80,0.05,0.04
0.80,1.00,0.03,0.02
1.00,1.50,0.01,0.01
