lo,hi,val,err
0.0,0.8,1.15,0.42
0.8,1.2,3.96,0.96
1.2,1.57,8.88,2.53
1.57,1.94,11.0,3.61
1.94,2.34,7.64,2.6
2.34,3.14,2.09,0.8
