lo,hi,val,err
-1.0,-0.5,1.48,0.54
-0.5,0.0,1.92,0.79
0.0,0.27,3.62,1.36
0.27,0.45,9.96,3.15
0.45,0.62,14.54,4.31
0.62,0.76,16.78,5.27
0.76,0.86,20.52,7.1
0.86,0.94,22.96,6.4
0.94,1.0,20.85,4.85
