lo,hi,val,err
-1.0,-0.82,2.21,1.34
-0.82,-0.66,2.59,1.19
-0.66,-0.39,3.04,1.14
-0.39,-0.16,2.79,1.34
-0.16,0.05,3.05,1.61
0.05,0.25,5.65,2.89
0.25,0.43,6.14,2.84
0.43,0.59,9.99,4.25
0.59,0.73,14.04,4.41
0.73,0.83,20.31,5.67
0.83,0.91,25.62,6.16
0.91,1.0,21.04,4.08
