lo,hi,val,err
0.3,0.41,27.97,6.76
0.41,0.495,29.04,6.35
0.495,0.56,29.1,7.75
0.56,0.62,26.42,8.16
0.62,0.68,23.27,7.45
0.68,0.74,20.18,6.75
0.74,0.8,15.26,5.34
0.8,0.87,10.98,4.69
0.87,0.93,7.24,4.13
0.93,1.2,2.18,1.19
