lo,hi,val,err
1.0,1.1,3.61,1.5523
1.1,1.15,26.38,6.3312
1.15,1.2,40.21,5.6294
1.2,1.25,43.36,4.7696
1.25,1.3,27.32,3.0052
1.3,1.4,15.74,1.8888
1.4,1.6,10.03,1.3039
1.6,1.8,3.45,0.8625
