lo,hi,val,err
0.0,0.1,3.72,1.674
0.1,0.25,10.37,1.9703
0.25,0.4,14.02,2.2432
0.4,0.6,11.94,1.791
0.6,0.85,9.5,1.615
0.85,1.15,6.66,1.332
1.15,1.55,7.14,1.6422
1.55,2.0,3.07,1.2894
