lo,hi,val,err
0.6,0.9,0.72,0.36
0.9,1.0,3.23,1.3889
1.0,1.1,11.01,2.6424
1.1,1.2,25.45,3.054
1.2,1.3,29.45,2.945
1.3,1.4,22.24,2.6688
1.4,1.5,17.82,2.1384
1.5,1.6,18.77,2.4401
1.6,1.7,16.66,2.499
1.7,1.8,11.8,2.478
