lo,hi,val,err
0.0,1.5,0.0,0.0
1.5,3.0,11.8,2.242
3.0,3.5,15.47,1.7017
3.5,4.0,15.47,2.0111
4.0,5.0,15.96,3.0324
5.0,6.0,20.77,3.7386
6.0,8.0,21.96,4.392
8.0,10.0,31.9,5.742
10.0,12.0,33.46,6.692
12.0,15.0,25.3,5.819
15.0,20.0,25.59,7.9329
