0.0038900169,0.0025250869,0.0012365426,0.00082186571,0.00060726862,0.00024588749,0.00018489711,0,0,0,0
0.0025250869,0.007114079,0.0059921117,0.0050307103,0.0036739206,0.0015438509,0.00066357417,0,0,0,0
0.0012365426,0.0059921117,0.0068240817,0.0053854435,0.0039369197,0.0018144682,0.00077235506,0,0,0,0
0.00082186571,0.0050307103,0.0053854435,0.0048099773,0.0034829648,0.0017186476,0.00063261945,0,0,0,0
0.00060726862,0.0036739206,0.0039369197,0.0034829648,0.00262605,0.0012987533,0.00046743639,0,0,0,0
0.00024588749,0.0015438509,0.0018144682,0.0017186476,0.0012987533,0.0007929856,0.00023117783,0,0,0,0
0.00018489711,0.00066357417,0.00077235506,0.00063261945,0.00046743639,0.00023117783,0.0001300056,0,0,0,0
0,0,0,0,0,0,0,0.038474038,0,0,0
0,0,0,0,0,0,0,0,0.0052099524,0,0
0,0,0,0,0,0,0,0,0,0.0010820152,0
0,0,0,0,0,0,0,0,0,0,0.0003459972
