lo,hi,val,err
0.15,0.29,0.563,0.06237
0.29,0.36,0.654,0.084345
0.36,0.46,0.514,0.082608
0.46,0.59,0.393,0.069354
0.59,0.83,0.277,0.051245
0.83,1.33,0.131,0.02816
1.33,2.0,0.059,0.011402
