lo,hi,val,err
1.5,1.8,3.06235,0.385737
1.8,2.1,3.69513,0.789562
2.1,2.4,4.74712,0.788576
2.4,2.7,4.82518,0.734798
2.7,3,4.81813,0.820311
3,3.5,4.84405,0.856018
3.5,4,4.34551,0.752449
4,4.5,5.71507,0.775348
4.5,5,5.12694,1.22005
5,5.5,5.55451,0.997504
5.5,6,4.39403,1.24492
