lo,hi,val,err
0.4,0.5,0.756,0.048
0.5,0.6,0.426,0.026
0.6,0.7,0.283,0.021
0.7,0.8,0.184,0.019
0.8,0.9,0.129,0.018
0.9,1.0,0.108,0.018
1.0,1.1,0.101,0.024
