lo,hi,val,err
-1.0,-0.85,1.6811962239318359,0.47756838606716034
-0.85,-0.775,2.4731577663907287,0.49576478826236126
-0.775,-0.7,2.1474453441549155,0.33577954210893024
-0.7,-0.625,2.1530979776069223,0.5473238817856518
-0.625,-0.55,2.9405702347183924,0.8049217615940227
-0.55,-0.475,2.8204446974844055,0.7701046590343408
-0.475,-0.4,3.307169902753409,0.7238377870368093
-0.4,-0.325,3.280412300586611,0.5603990195664672
-0.325,-0.25,3.76503996615152,0.8844293741173437
-0.25,-0.175,4.303579201379351,0.7797469125864083
-0.175,-0.1,4.2820825147483434,0.8996857601359151
-0.1,-0.025,4.992935665080043,0.7636356587106742
-0.025,0.05,5.184773992073231,0.9639841915340497
0.05,0.125,5.873202514033146,1.0489304175819798
0.125,0.2,7.50993203688973,0.9362575469669301
0.2,0.275,7.967393976715844,1.1962281127144205
0.275,0.35,8.992028636542777,1.2988114184950978
0.35,0.425,10.47397497297391,1.1530073755506776
0.425,0.5,10.693589484927267,1.5014332399630423
0.5,0.575,13.69607156290245,1.9435639883161335
0.575,0.65,15.596829289600985,3.0383651334087167
0.65,0.725,19.10432638119599,2.642339144612151
0.725,0.8,22.5143697159739,3.8464073013185245
0.8,0.85,25.419534961563887,4.529353051656831
0.85,0.875,28.32424687294197,4.613344723073456
0.875,0.9,28.639051435274617,3.6945840185977286
0.9,0.925,30.341063341168383,5.569823923390888
0.925,0.95,26.683802105632026,4.286239079890383
0.95,0.975,22.52717705660348,4.121358222433263
0.975,1.0,11.300529940746683,3.43803545631112
