lo,hi,val,err
0.0,0.1,0.948,0.222
0.1,0.2,0.803,0.197
0.2,0.3,0.638,0.165
0.3,0.5,0.317,0.081
0.5,0.7,0.298,0.079
0.7,1.0,0.262,0.057
1.0,1.4,0.0696,0.0239
1.4,1.8,0.0497,0.0226
1.8,2.2,0.0693,0.0237
2.2,2.6,0.0495,0.0213
2.6,3.0,0.02,0.0138
