lo,hi,val,err
0.5,0.75,0.335854,0.089072
0.75,1,1.67943,0.291071
1,1.25,3.26431,0.498807
1.25,1.5,4.35942,0.682048
1.5,1.75,5.32798,0.749978
1.75,2,6.11385,0.728518
2,2.5,6.88671,0.842751
2.5,3,6.27042,1.26634
3,4,1.98654,0.458447
