lo,hi,val,err
0.0,0.1,0.66,0.017889
0.1,0.15,1.92,0.015166
0.15,0.2,2.44,0.017607
0.2,0.3,1.15,0.018708
0.3,0.4,0.73,0.016432
0.4,0.5,0.34,0.012649
0.5,0.6,0.18,0.010954
0.6,0.799,0.09,0.013038
