lo,hi,val,err
-1.0,-0.75,0.25,0.012247
-0.75,-0.5,0.19,0.011832
-0.5,-0.25,0.22,0.012649
-0.25,0.0,0.28,0.013416
0.0,0.25,0.28,0.013416
0.25,0.5,0.24,0.014832
0.5,0.75,0.26,0.016125
0.75,1.0,0.23,0.014491
