GlobalXbin    GlobalYbin    Z
20    8    0.0003579286802697902
20    9    0.0004499603128798393
20    10    0.0001210563703410354
20    11    0.0002507213956404144
20    12    0.001348356261464409
20    13    0.001583579736557653
20    14    0.0005570488890901341
20    15    0.0001517534785721661
20    16    0.00124207946788998
20    17    0.001531802573292196
20    18    0.0003046231412924938
20    19    -0.0004080320577399619
20    20    0.0006822100216621377
20    21    4.093243225862024e-05
20    22    6.318912384575354e-05
20    23    9.185789970931932e-05
20    24    0.0001208354645579724
20    25    0.0001502184924378543
20    26    0.0001917204514363228
20    27    0.0002475436910253695
20    28    0.0003084064319389997
20    29    8.758088613165007e-05
20    30    8.554206436746294e-05
20    31    8.641637257615104e-05
20    32    8.924016583230453e-05
20    33    9.250918553408529e-05
20    34    9.863167945923005e-05
20    35    0.0001044055973873009
20    36    0.0001139484675195734
20    37    0.000127961850232313
20    38    0.0001492143547066919
20    39    0.000173083640208648
20    40    0.00019859963245274
20    41    0.0002213601337869351
20    42    0.0002535542788505768
20    43    0.0002845152414150385
20    44    0.0001680320219937264
20    45    0.0001643374629729762
20    46    0.0001610977079901672
20    47    0.0001590144129965173
20    48    0.0001514286084820204
20    49    0.000145744304024971
20    50    0.0001451129363585785
20    51    0.0001607732614553216
20    52    0.0001870949201607886
20    53    0.0002195864507500677
20    54    0.0002561493151450011
20    55    0.0002987109422074765
20    56    0.0003513140083128871
20    57    0.0004141998012425144
20    58    0.0004873959669005598
20    59    0.0005851201383913492
20    60    0.0007043716286426476
20    61    0.000458812815241722
20    62    0.0002408699456156424
20    63    -5.599239243326193e-05
20    64    2.582324869639417e-05
20    65    0.0001409464049902665
20    66    0.0002441691814861777
20    67    0.0001663771438919117
20    68    0.0002666650592090322
20    69    1.622577214015241e-05
20    70    0.0006245477982447824
20    71    0.0006214756278755725
20    72    0.0004883973526975061
20    73    0.0005700488244750071
20    74    0.0004753589503430221
20    75    0.0002950459464126627
20    76    2.263710004463199e-05
20    77    0.0001499925920086464
20    78    0.000533169362236918
20    79    0.000377095482683309
20    80    0.0002295084410330801
20    81    0.0001117242829821199
20    82    0.0003033460374710391
20    83    0.0006974970809828789
20    84    0.001092354763576728
21    0    0.00044193760970632
21    1    0.0005154436853792298
21    2    0.0002886740666477237
21    3    0.0001283163600879232
21    4    1.926970837573474e-05
21    5    -2.567579289623457e-05
21    6    0.0001993724066033971
21    7    0.0002793277273827555
21    8    0.0003809011090597734
21    9    0.0002884347841146843
21    10    9.811335312103195e-05
21    11    4.547738869203065e-05
21    12    0.0006677988702971044
21    13    0.00102797094711769
21    14    0.000778502825310795
21    15    0.0004796835090224558
21    16    0.000403616899724226
21    17    0.00035143712860074
21    18    0.0002134600930879219
21    19    6.609863105565476e-05
21    20    4.09324322586201e-05
21    21    0.0003120290141176936
21    22    0.0002542684317668398
21    23    0.0001218646410646425
21    24    -3.011837295534963e-05
21    25    -0.0001850516919544633
21    26    -0.0003358369074344202
21    27    -0.0004760392147852605
21    28    -0.0006004790165643846
21    29    2.233944846251382e-05
21    30    2.340671969931674e-05
21    31    2.581851310190546e-05
21    32    2.262303685088734e-05
21    33    1.668356500243702e-05
21    34    1.957083449543397e-05
21    35    4.398944946986648e-05
21    36    9.232535461893566e-05
21    37    0.0001426722163467194
21    38    0.0001798087857477493
21    39    0.0002044577999004388
21    40    0.000230280364132107
21    41    0.000255042828512679
21    42    0.0002818862211370718
21    43    0.0003049508880586258
21    44    0.0001710928606374827
21    45    0.000176819897014774
21    46    0.0001883530007898496
21    47    0.0002046699057300199
21    48    0.0002183364144120435
21    49    0.0002338060823787317
21    50    0.0002447679689142513
21    51    0.0002611252089467301
21    52    0.0002734310506764151
21    53    0.0002794880464779146
21    54    0.0002753633417536077
21    55    0.0002575781828502196
21    56    0.000225909754913783
21    57    0.0001800503830478179
21    58    0.0001236018518928657
21    59    6.839419893104611e-05
21    60    3.053090478707557e-05
21    61    0.0004449951682195872
21    62    0.0003351893104773117
21    63    0.000153699332395012
21    64    3.308254348071782e-06
21    65    0.0004305381892963325
21    66    0.0005174032281475144
21    67    0.0003720686153235536
21    68    0.0001791610671593007
21    69    1.237337346401621e-05
21    70    2.017119537283744e-05
21    71    0.0001221651523794336
21    72    0.0002206009957990404
21    73    0.0002710953375614497
21    74    0.0003173068578808446
21    75    0.000307225407213658
21    76    0.0002530042744260785
21    77    8.312719944142612e-05
21    78    -4.289626047450598e-05
21    79    -0.0001355755055470525
21    80    -0.0002166077076216572
21    81    -0.000257340362003635
21    82    -0.00022127628714186
21    83    -0.0001408628592347287
21    84    -5.530856304982305e-05
22    0    0.0004894862270539465
22    1    0.0005965416661461121
22    2    0.0003686305931634872
22    3    0.0001977051365593321
22    4    5.969230869134698e-05
22    5    -1.10890536198378e-05
22    6    0.0002572698020311475
22    7    0.0003925483095621534
22    8    0.0004547784770847059
22    9    0.0003440556171762581
22    10    0.0001262968582268818
22    11    5.141674081396541e-05
22    12    0.0007373650360461948
22    13    0.001236977450079507
22    14    0.0009754936442330081
22    15    0.0006135647701790099
22    16    0.0005409864955013182
22    17    0.0004918180937939973
22    18    0.0003090229241459882
22    19    9.973068073206433e-05
22    20    6.318912384575359e-05
22    21    0.00025426843176684
22    22    0.0002531024506691052
22    23    0.0001767012454282899
22    24    4.159703284088427e-05
22    25    -0.0001151981722091717
22    26    -0.0002505896048224498
22    27    -0.0003459099258548307
22    28    -0.0004149735130391914
22    29    4.519803020702021e-05
22    30    4.739817843638926e-05
22    31    4.38649141654975e-05
22    32    3.676411403553258e-05
22    33    3.971152395953955e-05
22    34    5.907776315176759e-05
22    35    8.53623267091343e-05
22    36    0.0001117460048868507
22    37    0.0001414959519827675
22    38    0.0001813453195045048
22    39    0.0002202467028402771
22    40    0.0002542435344496732
22    41    0.0002758158522599692
22    42    0.0002918089211521288
22    43    0.0003041358143638453
22    44    0.0001633467778871792
22    45    0.0001651716222203741
22    46    0.0001708308566721538
22    47    0.000180687794624905
22    48    0.0001900339067400859
22    49    0.0002072525068827601
22    50    0.0002309997006714796
22    51    0.0002706173590966234
22    52    0.0003118489281792864
22    53    0.0003448407025518869
22    54    0.0003633258771109056
22    55    0.0003637115593248755
22    56    0.0003436918952073046
22    57    0.0003021545781980961
22    58    0.0002483396647990744
22    59    0.000206570817733834
22    60    0.0001946124022960979
22    61    0.0003520583689993223
22    62    0.0002967264946959855
22    63    0.0001404724360619465
22    64    7.08692876725574e-06
22    65    0.0005939200360682891
22    66    0.0007113642008473219
22    67    0.0004896953646393946
22    68    0.0002471492311364306
22    69    1.120777442702637e-05
22    70    0.0001212893257688298
22    71    0.0002639713925811195
22    72    0.0003752626881099308
22    73    0.0004257395052184994
22    74    0.0004631167040968542
22    75    0.0004132083249733119
22    76    0.0003064884927367437
22    77    8.903828660816969e-05
22    78    2.947938323903734e-05
22    79    3.948308201100954e-05
22    80    4.238703009901089e-05
22    81    5.112625693999469e-05
22    82    4.208553954497653e-05
22    83    2.244194889158466e-05
22    84    -9.388205319254547e-06
23    0    0.0005221637504144408
23    1    0.0006762747978683555
23    2    0.0004803693217584557
23    3    0.0003048339917272488
23    4    0.0001262445052447316
23    5    1.690809018128351e-05
23    6    0.0003302355545241179
23    7    0.0005465660585450123
23    8    0.0005297746091027062
23    9    0.0003914234947619875
23    10    0.0001583795425895653
23    11    5.476100992640892e-05
23    12    0.0007849961165247371
23    13    0.001422429071033169
23    14    0.001209211944185543
23    15    0.0008082241175473391
23    16    0.000719801373696833
23    17    0.0006610600906186911
23    18    0.0004354360412805392
23    19    0.0001593853887963775
23    20    9.185789970931922e-05
23    21    0.0001218646410646425
23    22    0.0001767012454282898
23    23    0.0001998431277301363
23    24    0.0001594837213586438
23    25    7.932431462984932e-05
23    26    1.338977674336623e-05
23    27    -9.028084672488222e-06
23    28    -3.583332997390495e-07
23    29    7.990912514961403e-05
23    30    8.008468398595357e-05
23    31    7.321142573903112e-05
23    32    7.472162053276084e-05
23    33    9.23961464531935e-05
23    34    0.000121281973208515
23    35    0.0001387620092840418
23    36    0.000138736795300058
23    37    0.000140810024580197
23    38    0.0001670186229586721
23    39    0.0002057040932479829
23    40    0.0002400506004756985
23    41    0.0002529072313549218
23    42    0.0002573423319293779
23    43    0.0002629691479443456
23    44    0.0001452515753854183
23    45    0.0001410468862635799
23    46    0.0001358412250238226
23    47    0.0001346868325713429
23    48    0.0001383839288632197
23    49    0.0001565196187306027
23    50    0.0001889941712549728
23    51    0.0002419644702517932
23    52    0.0003019240509155803
23    53    0.0003590179746270593
23    54    0.0004087938732892933
23    55    0.0004474463141147889
23    56    0.0004680840694507741
23    57    0.0004629599024361738
23    58    0.0004385684219574598
23    59    0.0004293237732644202
23    60    0.0004588135162708943
23    61    0.0002698768245379677
23    62    0.0002909015174396314
23    63    0.0001461874536760095
23    64    1.376881548222783e-05
23    65    0.0006029429010849674
23    66    0.0007770056662994432
23    67    0.0005498048457628002
23    68    0.0003032636370044148
23    69    1.339878368735557e-05
23    70    0.0003658284232111526
23    71    0.0006306803586571275
23    72    0.0007594168426618192
23    73    0.0007748686577728731
23    74    0.0007340428211478214
23    75    0.0005764755620463105
23    76    0.00036334614330813
23    77    9.191113805016224e-05
23    78    0.0001880438768233417
23    79    0.0003478054829654441
23    80    0.0004654386465802832
23    81    0.0005385369125816394
23    82    0.0004619853407150801
23    83    0.0002973045858498307
23    84    9.359141034236284e-05
24    0    0.0005683353904124894
24    1    0.0007763775404987685
24    2    0.0006226554008744008
24    3    0.000441016543462262
24    4    0.0002138788320008155
24    5    5.295186138457751e-05
24    6    0.000421331869196328
24    7    0.000732975633121358
24    8    0.0006045309638338248
24    9    0.0004252817627334635
24    10    0.0001857455280554866
24    11    5.563546834882348e-05
24    12    0.0008602343204358222
24    13    0.001603546649635118
24    14    0.001473956928393793
24    15    0.001053534211354588
24    16    0.0009165435473303258
24    17    0.0008298479804303868
24    18    0.0005748299424064135
24    19    0.0002416923458619122
24    20    0.0001208354645579722
24    21    -3.011837295534958e-05
24    22    4.15970328408842e-05
24    23    0.0001594837213586439
24    24    0.0002772901380901604
24    25    0.0003638333154661999
24    26    0.0004275019388602451
24    27    0.0004832133659946445
24    28    0.000552486795538753
24    29    0.0001179622769643847
24    30    0.000115237340522765
24    31    0.0001178570142283776
24    32    0.0001402157709931451
24    33    0.0001689007016820182
24    34    0.000192303927719356
24    35    0.0001940390350656878
24    36    0.0001791187117598035
24    37    0.0001613204188220793
24    38    0.0001598921066718385
24    39    0.000173318866712813
24    40    0.0001918028557024064
24    41    0.0001971155311103889
24    42    0.000198494630697582
24    43    0.0002044961795186407
24    44    0.0001262124927165161
24    45    0.000118371277822181
24    46    0.0001064488591751611
24    47    0.000101462091503015
24    48    0.0001075521042718804
24    49    0.0001298554683577991
24    50    0.0001625144624277271
24    51    0.0002074655636863638
24    52    0.0002568659819621701
24    53    0.0003118477902025999
24    54    0.0003789592637595588
24    55    0.0004603284312070905
24    56    0.0005480727599864716
24    57    0.0006221532564833614
24    58    0.0006676560616096192
24    59    0.0007115883669728711
24    60    0.0007880057451930905
24    61    0.0002945493806742894
24    62    0.0003772673122253023
24    63    0.0001988583360774514
24    64    2.221134645992929e-05
24    65    0.0004203395214846603
24    66    0.0006694012298380559
24    67    0.000533643300514524
24    68    0.0003306328777156365
24    69    2.161731767405947e-05
24    70    0.0007279160944929501
24    71    0.001198474695645611
24    72    0.001350397070497578
24    73    0.001292661149016924
24    74    0.001102615095878697
24    75    0.0007823716834178148
24    76    0.0004266253862314961
24    77    9.997260093565483e-05
24    78    0.0004035879389433784
24    79    0.0007137216674973507
24    80    0.000937935912250631
24    81    0.001068615279210377
24    82    0.0009218241224855614
24    83    0.0006099173398766693
24    84    0.0002287189044756333
25    0    0.0006160198525614444
25    1    0.0008732873552101391
25    2    0.0007666576443518712
25    3    0.0005906924892006704
25    4    0.0003219775412812683
25    5    9.682897044883821e-05
25    6    0.0005216881346893261
25    7    0.0009263061408455993
25    8    0.000651547548438768
25    9    0.0004289561822567225
25    10    0.0001990927572212235
25    11    5.246361359872014e-05
25    12    0.000953877123099857
25    13    0.001746771620733971
25    14    0.001708066538143403
25    15    0.001284963024031099
25    16    0.00109163301170137
25    17    0.0009793766038279303
25    18    0.000710714517989857
25    19    0.000330856117921589
25    20    0.0001502184924378544
25    21    -0.0001850516919544635
25    22    -0.0001151981722091719
25    23    7.932431462984956e-05
25    24    0.0003638333154662
25    25    0.0006527721534298754
25    26    0.0008896946698913751
25    27    0.001052462231832209
25    28    0.001193326748307387
25    29    0.0001491672164724711
25    30    0.0001501278588884742
25    31    0.0001727234830825669
25    32    0.0002140669352158309
25    33    0.0002448345936302007
25    34    0.0002560195451280077
25    35    0.0002421708133545149
25    36    0.0002185027976236447
25    37    0.000186438274348261
25    38    0.0001551732853124506
25    39    0.0001310655794415032
25    40    0.0001214406978096238
25    41    0.0001188348821446637
25    42    0.0001203322364877994
25    43    0.0001251082344234072
25    44    9.485059565128485e-05
25    45    9.086315727533891e-05
25    46    8.456646932319025e-05
25    47    8.765463182696244e-05
25    48    0.0001025066939576992
25    49    0.0001275167679977138
25    50    0.0001509901054995086
25    51    0.0001740758299818446
25    52    0.0001967272384579254
25    53    0.0002333471571319915
25    54    0.000302057930891902
25    55    0.0004136903011969694
25    56    0.0005667752640009677
25    57    0.0007370334103665438
25    58    0.0008860507077460378
25    59    0.001016889547680824
25    60    0.001161245199572842
25    61    0.0003521444819853806
25    62    0.0004888508147299375
25    63    0.0002657999632296279
25    64    2.976663930426714e-05
25    65    0.0001745988324891877
25    66    0.0004895374307850022
25    67    0.000476544803251451
25    68    0.0003364161944817873
25    69    3.153892707668989e-05
25    70    0.001070226248190333
25    71    0.001713369149301991
25    72    0.001865033732052528
25    73    0.001727163528562178
25    74    0.001399635133470067
25    75    0.0009435529046364631
25    76    0.0004749079185844446
25    77    0.000108961661739494
25    78    0.0006639313474406639
25    79    0.001159244610362534
25    80    0.001513316845294267
25    81    0.001713412299626519
25    82    0.00147674976247914
25    83    0.0009801384637986858
25    84    0.0003794200246519899
26    0    0.0006935848723844701
26    1    0.001004223443848032
26    2    0.0009379740286255044
26    3    0.000774930600010582
26    4    0.0004630813725449823
26    5    0.0001517756708889788
26    6    0.0006603508791062648
26    7    0.001168606982582787
26    8    0.0007048894539766781
26    9    0.0004351530733009997
26    10    0.0002130868957199809
26    11    4.969609662317681e-05
26    12    0.001120754142214386
26    13    0.001963368461950312
26    14    0.001992053338714439
26    15    0.001542054567839516
26    16    0.001299814282887331
26    17    0.001177217518744804
26    18    0.0008842012851793663
26    19    0.0004324930724774011
26    20    0.0001917204514363225
26    21    -0.0003358369074344201
26    22    -0.0002505896048224502
26    23    1.338977674336634e-05
26    24    0.0004275019388602452
26    25    0.0008896946698913743
26    26    0.001312473076859677
26    27    0.001636071539570714
26    28    0.001904430271110344
26    29    0.0001753920934594362
26    30    0.0001917913994527598
26    31    0.0002363503331505774
26    32    0.0002848917783260469
26    33    0.0003106955230101336
26    34    0.0003140049189672872
26    35    0.0002897900669372004
26    36    0.0002544819540369642
26    37    0.0002073519327614709
26    38    0.0001547796429310328
26    39    0.0001010317853185421
26    40    6.296708213848825e-05
26    41    4.729897772094981e-05
26    42    4.374007312946861e-05
26    43    4.133822514595286e-05
26    44    5.526049747143616e-05
26    45    6.453432037781033e-05
26    46    7.870392788748376e-05
26    47    0.0001002590395713572
26    48    0.0001238927977756158
26    49    0.000144290956916891
26    50    0.0001516775473720543
26    51    0.0001540759589401375
26    52    0.0001582719591375753
26    53    0.0001843527652609
26    54    0.0002529256603424814
26    55    0.0003802666003101519
26    56    0.000576710446824282
26    57    0.0008300008267401661
26    58    0.001096642914045702
26    59    0.001356239778075467
26    60    0.001613331665924978
26    61    0.0003819403248631406
26    62    0.0005845848177607289
26    63    0.0003262256544792236
26    64    3.636277209935875e-05
26    65    2.341898643447681e-05
26    66    0.0003914333943192265
26    67    0.0004541474345942389
26    68    0.0003574534566643234
26    69    4.068917691134343e-05
26    70    0.001332473829101914
26    71    0.002045645196115183
26    72    0.002162115814322486
26    73    0.001965605548104392
26    74    0.001576136190654019
26    75    0.001054468523013942
26    76    0.0005251250222322364
26    77    0.0001197826444220538
26    78    0.001002352082494435
26    79    0.001786918089673261
26    80    0.002351016287421784
26    81    0.002664843616339862
26    82    0.0022856277044066
26    83    0.00149852770940342
26    84    0.0005599624449063684
27    0    0.0008009954020384313
27    1    0.001171373068566192
27    2    0.001137406546017129
27    3    0.0009906080852343884
27    4    0.0006300667723760907
27    5    0.0002150199732980413
27    6    0.000841064827595654
27    7    0.001463705433409581
27    8    0.0007817286156103939
27    9    0.0004672570326307501
27    10    0.0002373816668487921
27    11    4.921439205509503e-05
27    12    0.001367470489972446
27    13    0.002283168534474469
27    14    0.00234476083288862
27    15    0.001838555195906394
27    16    0.001567686813716632
27    17    0.001449114886103628
27    18    0.001103890677261502
27    19    0.000543203734727656
27    20    0.0002475436910253697
27    21    -0.0004760392147852604
27    22    -0.0003459099258548306
27    23    -9.028084672487918e-06
27    24    0.0004832133659946447
27    25    0.001052462231832208
27    26    0.001636071539570714
27    27    0.002163573863752418
27    28    0.00262750784764626
27    29    0.000197880735200246
27    30    0.0002405057939893418
27    31    0.0002998426278862039
27    32    0.0003438533653688948
27    33    0.0003623806251096126
27    34    0.000365408304995964
27    35    0.0003370829855322992
27    36    0.0002855258155073202
27    37    0.0002185016728967379
27    38    0.0001531843553657964
27    39    8.942955510485088e-05
27    40    3.514917912282522e-05
27    41    -1.558103891517452e-06
27    42    -2.170316580012011e-05
27    43    -3.375010641509749e-05
27    44    1.566473636640445e-05
27    45    4.427116942840241e-05
27    46    8.900665505923526e-05
27    47    0.000133740565714549
27    48    0.0001601416223068168
27    49    0.000165099225516395
27    50    0.0001519186684861995
27    51    0.0001432846266532358
27    52    0.0001498510679707838
27    53    0.0001853761444705825
27    54    0.0002620093841816413
27    55    0.0003969495296206061
27    56    0.0006126497538668592
27    57    0.0009183177776176853
27    58    0.0012889077745306
27    59    0.001702479618848612
27    60    0.002118113475448967
27    61    0.0003672510575922835
27    62    0.0006557944768871875
27    63    0.0003720324202006145
27    64    4.249741898986041e-05
27    65    -1.008961405051402e-05
27    66    0.0004029270715893188
27    67    0.0004761885874491405
27    68    0.0004035898706396977
27    69    4.852897073938238e-05
27    70    0.001517676782856685
27    71    0.002191609079813571
27    72    0.002242617959854506
27    73    0.002020548742965209
27    74    0.001655913744823402
27    75    0.001134206214122216
27    76    0.0005833566463188072
27    77    0.0001291255355777395
27    78    0.001422028643079239
27    79    0.00260331769798407
27    80    0.003461554103150848
27    81    0.003935373021788221
27    82    0.00336024753176245
27    83    0.002175683395889094
27    84    0.0007796667879549335
28    0    0.0009341901302812189
28    1    0.001371117822824575
28    2    0.001357277926268462
28    3    0.001217669834163405
28    4    0.0007987500929589941
28    5    0.0002766796399832968
28    6    0.001041536611545962
28    7    0.00178963740186758
28    8    0.0008916838107088247
28    9    0.0005344093020817336
28    10    0.0002747932990688823
28    11    5.220644299417033e-05
28    12    0.001663707237334932
28    13    0.002694906109703666
28    14    0.002758852655946535
28    15    0.002177972905263962
28    16    0.001889260050308988
28    17    0.001769355847493059
28    18    0.001347127566030925
28    19    0.0006585594491329769
28    20    0.0003084064319389998
28    21    -0.0006004790165643846
28    22    -0.0004149735130391916
28    23    -3.583332997387451e-07
28    24    0.000552486795538753
28    25    0.001193326748307387
28    26    0.001904430271110344
28    27    0.002627507847646256
28    28    0.003299808523301097
28    29    0.0002236391134966453
28    30    0.0002929125827116609
28    31    0.0003598505149495683
28    32    0.0003988605957668531
28    33    0.0004133082556976137
28    34    0.0004194060793998417
28    35    0.0003896413824046017
28    36    0.0003216124118341844
28    37    0.000232349963850745
28    38    0.0001563965083551066
28    39    9.371316265349595e-05
28    40    3.462261345219767e-05
28    41    -2.445402230283178e-05
28    42    -6.692535197298025e-05
28    43    -8.515718519545821e-05
28    44    -1.009035188536137e-05
28    45    3.546090373940668e-05
28    46    0.000108339984098382
28    47    0.0001736437199029417
28    48    0.0001990191389751405
28    49    0.0001861189275741352
28    50    0.0001547361227018996
28    51    0.0001435274587648123
28    52    0.0001642339149938442
28    53    0.0002194959576139563
28    54    0.0003117820687229651
28    55    0.0004592370768044671
28    56    0.0006928340766536263
28    57    0.001037216006198524
28    58    0.001489630666229217
28    59    0.002045785677626561
28    60    0.00262578874081746
28    61    0.0003573833835131029
28    62    0.0007343727532079423
28    63    0.0004177043397886316
28    64    4.953167741406845e-05
28    65    6.622192040739899e-06
28    66    0.0004708784691174919
28    67    0.0005287298877998183
28    68    0.00047016845214117
28    69    5.668939125619794e-05
28    70    0.001712528521610404
28    71    0.002344105755833186
28    72    0.002336222073748354
28    73    0.002100969323577146
28    74    0.001774853724366517
28    75    0.001248828071227728
28    76    0.0006615729297941667
28    77    0.0001399594047537696
28    78    0.001854442443411
28    79    0.0034451033358007
28    80    0.004608274766185682
28    81    0.005248556858467052
28    82    0.004473226805379617
28    83    0.00288137271257838
28    84    0.001015459945850685
29    0    0.0002007002164637839
29    1    0.000253514075672507
29    2    0.0001987239622124578
29    3    0.0001628261635433261
29    4    0.0001085582888231725
29    5    3.383289610506182e-05
29    6    0.0004490815222969142
29    7    0.0007587164190879314
29    8    0.0005006576813949889
29    9    0.0003401349273896547
29    10    0.0001867275450437241
29    11    6.56499509754443e-05
29    12    0.0006277289997604051
29    13    0.001039527661932288
29    14    0.000935011324705281
29    15    0.0006634681787293355
29    16    0.0005705095897312384
29    17    0.0005287956984112377
29    18    0.0003825450826054094
29    19    0.0001725677789520104
29    20    8.75808861316501e-05
29    21    2.233944846251375e-05
29    22    4.519803020702023e-05
29    23    7.990912514961414e-05
29    24    0.0001179622769643849
29    25    0.0001491672164724713
29    26    0.0001753920934594364
29    27    0.0001978807352002463
29    28    0.0002236391134966455
29    29    0.0002075553629549724
29    30    0.0001875033045179565
29    31    0.0001617745995360743
29    32    0.0001383626774589203
29    33    0.000116950446187141
29    34    0.000100129044506011
29    35    8.405326773155923e-05
29    36    7.358804677650091e-05
29    37    7.168491577383297e-05
29    38    7.949889412004538e-05
29    39    8.961929073720969e-05
29    40    9.941613146051566e-05
29    41    0.0001065006448307724
29    42    0.0001151566619026865
29    43    0.0001237898658297475
29    44    0.0002808120507431199
29    45    0.0002694968918823682
29    46    0.0002464143959682735
29    47    0.0002197407059667597
29    48    0.0001891178936407946
29    49    0.0001636247259888005
29    50    0.0001402843893065008
29    51    0.0001258768426106482
29    52    0.0001175753260831547
29    53    0.0001189927825820734
29    54    0.0001317314913646443
29    55    0.0001532326596193514
29    56    0.0001790295650854154
29    57    0.000204024376151618
29    58    0.0002239505553772755
29    59    0.0002434521500155485
29    60    0.000270515346144012
29    61    0.0005172796898256291
29    62    0.0005140645948933672
29    63    0.0002449661281466707
29    64    8.716058206161525e-06
29    65    0.0001289692379716898
29    66    0.0001773651670573467
29    67    0.0001486038985834711
29    68    0.000102613150780411
29    69    3.022626406948016e-05
29    70    0.0001576561385746178
29    71    0.0003385336644573943
29    72    0.0004686184218214509
29    73    0.0005348065611457684
29    74    0.000545076565401075
29    75    0.0004459491100632318
29    76    0.0002821338025750035
29    77    7.214698887605778e-05
29    78    5.150161726335031e-05
29    79    0.0002793023162615202
29    80    0.0004846160415897118
29    81    0.0006212825928854418
29    82    0.0005539848122925221
29    83    0.0003611549066058084
29    84    0.0001150269238313019
30    0    0.0002371978429307288
30    1    0.0003024741907264219
30    2    0.0002341497242526698
30    3    0.0001907410763284852
30    4    0.0001253639879103412
30    5    3.722503290361031e-05
30    6    0.0004648500043993072
30    7    0.0007741281006749928
30    8    0.000529716775743553
30    9    0.0003482322785811648
30    10    0.0001799960087196479
30    11    6.002281325167916e-05
30    12    0.0006779413050038804
30    13    0.00112164786839283
30    14    0.001001763769048516
30    15    0.0007052311228322337
30    16    0.0006010736448009581
30    17    0.0005546702494623732
30    18    0.0004006208604570756
30    19    0.0001773155538235534
30    20    8.554206436746297e-05
30    21    2.340671969931669e-05
30    22    4.73981784363893e-05
30    23    8.008468398595358e-05
30    24    0.000115237340522765
30    25    0.0001501278588884743
30    26    0.0001917913994527601
30    27    0.0002405057939893417
30    28    0.0002929125827116612
30    29    0.0001875033045179566
30    30    0.0001896955248896064
30    31    0.0001785835672929846
30    32    0.0001559500096328456
30    33    0.0001327755081034042
30    34    0.0001196720250656695
30    35    0.0001091615931214768
30    36    9.744798482880055e-05
30    37    8.513818843679729e-05
30    38    8.205556686755218e-05
30    39    9.115974143593023e-05
30    40    0.0001082365041384783
30    41    0.0001190390259228126
30    42    0.0001217454749669708
30    43    0.0001224981265945103
30    44    0.0002418734115150503
30    45    0.0002459255836992657
30    46    0.0002485138723291829
30    47    0.0002455340422997024
30    48    0.0002277867969558206
30    49    0.0002045562093687989
30    50    0.0001775316779868278
30    51    0.0001608554720781665
30    52    0.0001508851942944791
30    53    0.0001479611848780659
30    54    0.0001515625090523101
30    55    0.0001624720311906053
30    56    0.000183017519802582
30    57    0.0002131827146799687
30    58    0.0002500070636575957
30    59    0.0002952796859266411
30    60    0.0003484235705972021
30    61    0.0005229519849618871
30    62    0.0005280292889698305
30    63    0.0002555304209322788
30    64    8.796723642034489e-06
30    65    0.0001664445510405139
30    66    0.0002426211296295477
30    67    0.0001989643356022948
30    68    0.0001289399535069436
30    69    2.953426161681554e-05
30    70    0.0001673536336776488
30    71    0.0003438198956489667
30    72    0.0004695907676575416
30    73    0.0005340943749416238
30    74    0.000554945837069149
30    75    0.000463675166278689
30    76    0.0003025740861817063
30    77    7.618686592558934e-05
30    78    9.734953008292807e-05
30    79    0.000343386634976013
30    80    0.0005576916377826314
30    81    0.0006985435129062394
30    82    0.0006183272619156087
30    83    0.0004025492972522268
30    84    0.0001298296561215829
31    0    0.0002843696064723677
31    1    0.000365134272871956
31    2    0.0002808387304810975
31    3    0.0002206857710330168
31    4    0.0001412545655809675
31    5    4.113794162986633e-05
31    6    0.0005027207010494841
31    7    0.0008147426392019222
31    8    0.0005880078420452792
31    9    0.0003719651901858888
31    10    0.0001864012580502662
31    11    6.071488268613022e-05
31    12    0.0007567829715229857
31    13    0.001229462774178491
31    14    0.001117743105557675
31    15    0.0007925781533866545
31    16    0.0006472305783961838
31    17    0.0005852074762385707
31    18    0.0004336765045781896
31    19    0.0002007937113386405
31    20    8.641637257615089e-05
31    21    2.581851310190536e-05
31    22    4.386491416549747e-05
31    23    7.321142573903111e-05
31    24    0.0001178570142283775
31    25    0.0001727234830825667
31    26    0.0002363503331505772
31    27    0.0002998426278862037
31    28    0.0003598505149495684
31    29    0.0001617745995360744
31    30    0.0001785835672929846
31    31    0.0001933579911511091
31    32    0.0001898457148043057
31    33    0.0001743072961442895
31    34    0.0001616360884701035
31    35    0.0001473663002472676
31    36    0.0001318460072090021
31    37    0.0001149447709994867
31    38    0.0001054622885697542
31    39    0.0001054894298062018
31    40    0.0001154175679210123
31    41    0.0001269928269419825
31    42    0.0001377102154536465
31    43    0.0001453673412064249
31    44    0.0001942161727470687
31    45    0.0002104112864653992
31    46    0.0002372483232918619
31    47    0.0002646766750663866
31    48    0.0002736467341095681
31    49    0.0002673491801113775
31    50    0.000244697638246431
31    51    0.0002246436238245919
31    52    0.0002035989341790399
31    53    0.0001853456940456776
31    54    0.0001742541057740117
31    55    0.0001762077932223619
31    56    0.0001974773435616169
31    57    0.0002391937764683097
31    58    0.000296068854379396
31    59    0.0003658872880990894
31    60    0.0004430110268152084
31    61    0.0005386601894018177
31    62    0.00056312208374716
31    63    0.0002811417346449551
31    64    9.101158334942003e-06
31    65    0.0002140570207423324
31    66    0.0003200859712903329
31    67    0.0002577001366844874
31    68    0.0001562953608827808
31    69    3.051350226653066e-05
31    70    0.0002036016544608057
