lo,hi,val,err
0.0,0.025,2480.15,898.11
0.025,0.05,2698.62,1003.28
0.05,0.1,3608.06,1040.14
0.1,0.2,4573.34,1179.68
0.2,0.3,3545.2,1057.43
0.3,1.3,638.77,323.9
1.3,2.0,563.66,378.38
2.0,3.0,60.16,107.17
