lo,hi,val,err
1.5,3.0,142.81,54.37
3.0,4.0,414.13,100.15
4.0,5.0,495.24,120.33
5.0,6.0,470.54,113.51
6.0,7.0,316.82,84.97
7.0,8.5,131.56,43.9
8.5,10.0,36.08,16.51
10.0,20.0,11.27,5.74
