14493044.34,2407158.665,242433.65399999998,472294.30500000005
2407158.665,3806686.3889999995,1152605.582,501215.02400000003
242433.65399999998,1152605.582,3770439.9239999996,938541.885
472294.30500000005,501215.02400000003,938541.885,1717236.967
