lo,hi,val,err
0.0,2.0,32.71,6.87
2.0,3.0,83.11,16.21
3.0,4.0,81.92,17.97
4.0,5.0,93.94,21.24
5.0,6.0,82.57,23.5
6.0,8.0,83.06,22.1
8.0,10.0,96.34,26.31
10.0,13.0,88.49,28.0
