35.864999999999995,14.567,7.856999999999999,1.385,4.687,1.6450000000000002,0.8230000000000001,0.974,0.823,0.967,0.136
14.567,40.736000000000004,20.549,6.624,7.723,6.487,3.817,2.792,2.1420000000000003,2.138,2.906
7.856999999999999,20.549,34.972,14.926,8.265,7.561999999999999,4.395,2.311,2.185,2.2439999999999998,1.3980000000000001
1.385,6.624,14.926,30.435,16.369,7.236,3.894,2.49,2.7230000000000003,1.635,0.37299999999999994
4.687,7.723,8.265,16.369,37.641,17.367,6.476999999999999,3.302,2.5709999999999997,0.42300000000000004,0.36400000000000005
1.6450000000000002,6.487,7.561999999999999,7.236,17.367,31.689999999999998,10.643,3.407,2.414,1.138,0.5449999999999999
0.8230000000000001,3.817,4.395,3.894,6.476999999999999,10.643,18.646,4.061,1.603,0.7629999999999999,0.538
0.974,2.792,2.311,2.49,3.302,3.407,4.061,9.922999999999998,2.5549999999999997,1.278,0.395
0.823,2.1420000000000003,2.185,2.7230000000000003,2.5709999999999997,2.414,1.603,2.5549999999999997,7.795,5.102,0.5800000000000001
0.967,2.138,2.2439999999999998,1.635,0.42300000000000004,1.138,0.7629999999999999,1.278,5.102,10.308,0.355
0.136,2.906,1.3980000000000001,0.37299999999999994,0.36400000000000005,0.5449999999999999,0.538,0.395,0.5800000000000001,0.355,0.8260000000000001
