lo,hi,val,err
0.0,0.15,677.76,225.45
0.15,0.3,1738.89,427.93
0.3,0.45,3334.8,784.27
0.45,0.6,3255.16,968.88
0.6,0.75,2354.67,914.93
0.75,0.9,1095.46,966.59
0.9,1.25,732.87,537.65
1.25,2.5,41.2,64.42
