7135102.055,2429525.491,1336887.004,1312683.485
2429525.491,3182053.309,1995652.3059999999,1201295.686
1336887.004,1995652.3059999999,3110731.857,1898076.046
1312683.485,1201295.686,1898076.046,2508173.185
