1.453,0.854,0.40800000000000003,0.431,0.44499999999999995,0.364,0.25599999999999995,0.199,0.179,0.11599999999999999,-0.004
0.854,2.4939999999999998,1.355,0.866,0.738,0.5910000000000001,0.404,0.352,0.29900000000000004,0.15,-0.022
0.40800000000000003,1.355,1.847,1.472,1.0150000000000001,0.746,0.48100000000000004,0.42500000000000004,0.359,0.186,-0.001
0.431,0.866,1.472,2.317,1.9060000000000001,1.307,0.736,0.468,0.448,0.207,0.008
0.44499999999999995,0.738,1.0150000000000001,1.9060000000000001,2.5700000000000003,2.0620000000000003,1.064,0.534,0.46299999999999997,0.219,-0.004
0.364,0.5910000000000001,0.746,1.307,2.0620000000000003,2.6550000000000002,1.417,0.427,0.317,0.158,0.024
0.25599999999999995,0.404,0.48100000000000004,0.736,1.064,1.417,1.539,0.45799999999999996,0.301,0.123,0.046
0.199,0.352,0.42500000000000004,0.468,0.534,0.427,0.45799999999999996,0.873,0.475,0.12300000000000001,0.056999999999999995
0.179,0.29900000000000004,0.359,0.448,0.46299999999999997,0.317,0.301,0.475,0.62,0.307,0.002999999999999999
0.11599999999999999,0.15,0.186,0.207,0.219,0.158,0.123,0.12300000000000001,0.307,0.45799999999999996,-0.007
-0.004,-0.022,-0.001,0.008,-0.004,0.024,0.046,0.056999999999999995,0.002999999999999999,-0.007,0.116
