25189.720999999998,16145.690999999999,-15782.650000000001,-21875.169
16145.690999999999,66173.94099999999,41848.797999999995,-110371.33200000001
-15782.650000000001,41848.797999999995,381914.825,599083.152
-21875.169,-110371.33200000001,599083.152,1960380.0829999999
