129804.299,44610.054,7232.3150000000005,8960.296,4560.978,3398.17,3675.761,3047.164,2309.718,2074.7180000000003,-87.755,578.767
44610.054,101144.123,43042.797999999995,13789.735,10681.835,9602.324,9884.592999999999,9466.742,5887.3730000000005,4172.1990000000005,547.008,1129.411
7232.3150000000005,43042.797999999995,77319.37700000001,33991.138,17227.814,15031.071,16150.052,14467.144999999999,8887.996000000001,5751.762,966.246,997.5010000000001
8960.296,13789.735,33991.138,64684.16,35614.045,20277.676,19776.179,18451.052,11205.914999999999,6658.397,1601.9850000000001,1191.196
4560.978,10681.835,17227.814,35614.045,65517.039000000004,36570.009999999995,24701.786,19234.803,12440.876,7307.364,2114.792,958.3149999999999
3398.17,9602.324,15031.071,20277.676,36570.009999999995,47748.441000000006,35637.095,18777.546,9926.682,5430.054,1959.0580000000002,708.712
3675.761,9884.592999999999,16150.052,19776.179,24701.786,35637.095,43920.919,27833.337,11335.485999999999,5621.88,2231.6029999999996,497.106
3047.164,9466.742,14467.144999999999,18451.052,19234.803,18777.546,27833.337,32911.384999999995,15910.349,5569.672,2716.379,486.563
2309.718,5887.3730000000005,8887.996000000001,11205.914999999999,12440.876,9926.682,11335.485999999999,15910.349,16691.487,7255.764999999999,2002.8239999999998,223.356
2074.7180000000003,4172.1990000000005,5751.762,6658.397,7307.364,5430.054,5621.88,5569.672,7255.764999999999,10840.171999999999,1682.3249999999998,1.4839999999999804
-87.755,547.008,966.246,1601.9850000000001,2114.792,1959.0580000000002,2231.6029999999996,2716.379,2002.8239999999998,1682.3249999999998,2745.57,321.077
578.767,1129.411,997.5010000000001,1191.196,958.3149999999999,708.712,497.106,486.563,223.356,1.4839999999999804,321.077,5810.277999999999
