lo,hi,val,err
0.0,2.0,57.81,9.2
2.0,3.0,134.08,21.3
3.0,4.0,170.17,29.69
4.0,5.0,150.8,34.52
5.0,6.0,128.51,41.05
6.0,8.0,163.18,39.09
8.0,10.0,150.52,40.93
10.0,13.0,97.89,37.08
