1726388.593,196368.654,-11408.891999999993,31664.729000000007,50577.178,44317.222,49687.558999999994,27212.905,16413.593,9243.760999999999,2792.838,1429.552
196368.654,1267389.043,381321.59599999996,19381.153000000006,32128.499999999996,48216.254,61617.484,51466.523,26092.835,13682.127,3214.039,2176.408
-11408.891999999993,381321.59599999996,937038.29,318231.56299999997,84449.622,131187.758,132790.71300000002,98275.53499999999,67860.88699999999,29754.319,11514.746000000001,4433.322
31664.729000000007,19381.153000000006,318231.56299999997,1075922.386,334110.24,169964.229,164847.17599999998,141543.645,75411.82999999999,35750.493,18635.534,6031.822
50577.178,32128.499999999996,84449.622,334110.24,731366.409,419691.501,184939.423,94006.115,55133.878,28341.836,14276.394999999999,4380.813
44317.222,48216.254,131187.758,169964.229,419691.501,741895.95,457587.624,133381.26499999998,46936.73300000001,23934.490999999998,24355.752,5323.629
49687.558999999994,61617.484,132790.71300000002,164847.17599999998,184939.423,457587.624,545923.6140000001,238914.612,61141.311,22490.482,17856.746,4739.292
27212.905,51466.523,98275.53499999999,141543.645,94006.115,133381.26499999998,238914.612,297942.186,137951.018,32197.136,17693.674,5265.434
16413.593,26092.835,67860.88699999999,75411.82999999999,55133.878,46936.73300000001,61141.311,137951.018,247103.326,86072.976,18199.622,4697.773999999999
9243.760999999999,13682.127,29754.319,35750.493,28341.836,23934.490999999998,22490.482,32197.136,86072.976,95018.037,18869.971,2380.605
2792.838,3214.039,11514.746000000001,18635.534,14276.394999999999,24355.752,17856.746,17693.674,18199.622,18869.971,26255.214,3876.245
1429.552,2176.408,4433.322,6031.822,4380.813,5323.629,4739.292,5265.434,4697.773999999999,2380.605,3876.245,5798.353
