lo,hi,val,err
0.0,10.0,3.46,0.45
10.0,20.0,10.35,1.05
20.0,30.0,15.83,1.5
30.0,40.0,19.13,1.65
40.0,50.0,21.54,1.81
50.0,60.0,23.2,1.83
60.0,120.0,19.2,1.53
120.0,135.0,9.3,0.69
135.0,150.0,6.21,0.46
150.0,165.0,3.2,0.3
165.0,180.0,0.78,0.1
