lo,hi,val,err
0.0,10.0,2.76,1.21
10.0,20.0,5.72,1.58
20.0,30.0,6.08,1.36
30.0,40.0,8.29,1.52
40.0,50.0,8.2,1.6
50.0,60.0,7.04,1.63
60.0,120.0,6.42,1.24
120.0,135.0,4.46,0.93
135.0,150.0,3.19,0.79
150.0,165.0,1.74,0.68
165.0,180.0,0.34,0.34
