376272.261,28799.436999999998,-406827.95599999995,-289575.163
28799.436999999998,1063075.395,352791.72,-619849.819
-406827.95599999995,352791.72,5332894.802,5659786.064
-289575.163,-619849.819,5659786.064,14373368.205
