lo,hi,val,err
0.75,1.00,2.844,0.482
1.00,1.25,4.683,0.722
1.25,1.50,5.200,0.662
1.50,1.75,5.130,0.553
1.75,2.00,5.114,0.516
2.00,2.25,5.134,0.538
2.25,2.50,5.052,0.591
2.50,2.75,4.746,0.726
