lo,hi,val,err
0.5,0.6,1.649,0.24
0.6,0.7,2.639,0.386
0.7,0.8,3.933,0.527
0.8,0.9,6.032,0.85
0.9,1.0,9.522,1.305
1.0,1.1,14.184,1.733
1.1,1.2,19.255,2.224
1.2,1.3,25.622,2.812
1.3,1.4,32.224,3.583
1.4,1.5,39.712,4.288
1.5,1.6,44.884,4.734
1.6,1.7,49.818,5.257
1.7,1.8,52.559,5.274
1.8,1.9,52.833,5.26
1.9,2.0,50.114,5.084
2.0,2.1,45.487,4.922
2.1,2.2,40.05,5.125
2.2,2.3,35.322,4.247
2.3,2.4,30.891,3.817
2.4,2.5,26.4,3.39
