lo,hi,val,err
0.012,0.05,0.527,0.079
0.05,0.10,0.724,0.084
0.10,0.20,0.656,0.058
0.20,0.30,0.546,0.052
0.30,0.40,0.417,0.045
0.40,0.50,0.307,0.038
0.50,0.60,0.215,0.032
0.60,0.80,0.138,0.018
0.80,1.00,0.069,0.013
