lo,hi,val,err
3.0,4.0,0.75,0.1172
4.0,5.0,0.87,0.1252
6.0,7.0,0.8,0.1281
7.0,8.0,0.76,0.142
8.0,10.0,0.74,0.1244
10.0,15.0,0.99,0.1715
15.0,25.0,0.83,0.1628
