0.012930,0.006530,0.006890,0.005210,0.002940
0.006530,0.015210,0.011090,0.007970,0.006030
0.006890,0.011090,0.022760,0.013760,0.011480
0.005210,0.007970,0.013760,0.026630,0.020050
0.002940,0.006030,0.011480,0.020050,0.033030
