lo,hi,val,err
0,6,4.596669e-42,7.984268e-43
6,9,1.683043e-41,2.248800e-42
9,12,2.270828e-41,4.567605e-42
12,15,2.896617e-41,4.208657e-42
15,18,3.383146e-41,4.715767e-42
18,21,3.220772e-41,4.759332e-42
21,24,2.728071e-41,3.579209e-42
24,27,2.418539e-41,4.248988e-42
27,31,2.098989e-41,3.459791e-42
31,36,1.350605e-41,3.012281e-42
36,44,9.574418e-42,1.991317e-42
44,60,2.593862e-42,5.199637e-43
