lo,hi,val,err
1.0,1.1,6.11,1.9698
1.1,1.2,20.4,5.1284
1.2,1.3,35.2,4.6476
1.3,1.4,39.2,4.4721
1.4,1.5,43.5,5.1381
1.5,1.6,48.2,6.0166
1.6,1.7,46.8,6.1563
1.7,1.8,37.8,5.1575
1.8,2.0,25.1,2.7423
2.0,2.25,10.7,1.7436
2.25,2.5,3.81,1.077
2.5,3.0,0.95,0.6856
