lo,hi,val,err
0,15,1.83,0.4
15,22,2.87,0.57
22,29,3.05,0.6
29,36,3.87,0.77
36,43,3.54,0.74
43,50,2.91,0.61
50,57,2.13,0.45
57,72,1.98,0.4
72,108,1.55,0.29
108,130,0.9,0.19
130,140,0.71,0.14
140,150,0.54,0.11
150,165,0.33,0.07
