lo,hi,val,err
0,15,5.5,1.0
15,22,9.8,1.7
22,29,9.5,1.6
29,36,10.3,1.7
36,43,8.9,1.4
43,50,6.6,1.1
50,57,5.8,0.94
57,72,4.9,0.77
72,108,3.08,0.43
108,130,1.61,0.25
130,140,1.32,0.2
140,150,1.05,0.16
150,165,0.68,0.11
