lo,hi,val,err
0.0,1.25,3.2,0.8602
1.25,2.5,9.0,1.3000
2.5,3.75,7.9,1.0770
3.75,5.0,2.9,0.5000
5.0,6.25,1.6,0.3606
6.25,7.5,1.0,0.2828
7.5,8.75,1.0,0.2828
8.75,10.0,1.0,0.2828
10.0,11.2,0.63,0.2126
11.2,12.5,0.32,0.1487
12.5,13.8,0.24,0.1221
13.8,15.0,0.22,0.1204
15.0,16.2,0.34,0.1487
16.2,17.5,0.2,0.1063
17.5,18.8,0.27,0.1562
18.8,20.0,0.16,0.1063
20.0,21.2,0.08,0.0781
21.2,22.5,0.08,0.0640
22.5,23.8,0.08,0.0781
23.8,25.0,0.02,0.0283
