lo,hi,val,err
0.0,2.0,0.76,0.2110
2.0,4.0,1.7,0.3606
4.0,6.0,2.3,0.4472
6.0,8.0,1.8,0.3606
8.0,10.0,2.1,0.3606
10.0,12.0,1.93,0.3362
12.0,14.0,1.7,0.3312
14.0,16.0,1.38,0.2778
16.0,18.0,0.95,0.2163
18.0,20.0,0.68,0.1720
20.0,22.0,0.77,0.2000
22.0,24.0,0.49,0.1562
24.0,26.0,0.48,0.1562
26.0,28.0,0.44,0.1421
28.0,30.0,0.42,0.1703
30.0,32.0,0.08,0.0781
32.0,34.0,0.12,0.0922
34.0,36.0,0.17,0.1281
