lo,hi,val,err
0.0,2.0,7.31,3.0019
2.0,4.0,16.7,3.7336
4.0,6.0,15.7,2.9547
6.0,8.0,16.0,3.1385
8.0,10.0,11.2,2.6926
10.0,12.0,8.86,1.9946
12.0,14.0,8.32,2.2454
14.0,16.0,6.74,1.6362
16.0,18.0,5.32,1.5483
18.0,20.0,4.49,1.3000
20.0,22.0,4.29,1.2703
22.0,24.0,3.96,1.2927
24.0,26.0,2.67,1.0580
26.0,28.0,1.23,0.6903
28.0,30.0,2.35,1.0940
30.0,32.0,1.04,0.7122
32.0,34.0,0.61,0.7762
34.0,36.0,1.38,1.0012
