lo,hi,val,err
0.0,1.25,20.3,8.7920
1.25,2.5,27.1,5.2326
2.5,3.75,18.9,4.0512
3.75,5.0,22.5,4.2953
5.0,6.25,17.3,3.4438
6.25,7.5,15.1,3.2650
7.5,8.75,10.8,2.4187
8.75,10.0,12.0,3.3106
10.0,11.2,7.64,2.0374
11.2,12.5,7.43,1.9642
12.5,13.8,6.36,2.0357
13.8,15.0,3.8,1.3485
15.0,16.2,3.75,1.2927
16.2,17.5,2.84,1.0962
17.5,18.8,2.01,1.0595
18.8,20.0,3.96,1.4509
20.0,21.2,2.83,1.3396
21.2,22.5,2.65,1.1822
22.5,23.8,1.63,0.9021
23.8,25.0,1.4,0.8360
