lo,hi,val,err
2.0,3.0,2.764,2.863
3.0,4.0,3.712,1.687
4.0,5.0,5.088,1.685
5.0,6.0,3.236,1.336
6.0,7.0,2.848,1.297
7.0,8.0,5.287,1.537
8.0,10.0,6.614,2.114
10.0,14.0,13.743,4.476
14.0,20.0,6.877,7.366
