lo,hi,val,err
2.0,3.0,-2.085,5.184
3.0,4.0,13.667,4.579
4.0,5.0,19.545,4.373
5.0,6.0,23.35,4.031
6.0,7.0,24.214,3.819
7.0,8.0,25.476,4.425
8.0,10.0,33.061,6.124
10.0,14.0,63.446,13.263
14.0,20.0,82.615,29.643
