lo,hi,val,err
0.0,5.0,14.113,3.735
5.0,10.0,24.197,4.343
10.0,15.0,18.827,3.271
15.0,20.0,12.399,2.803
20.0,25.0,8.693,2.405
25.0,30.0,6.948,2.255
30.0,35.0,4.271,1.868
35.0,40.0,2.289,1.644
40.0,45.0,1.12,1.426
45.0,50.0,0.107,1.263
50.0,60.0,0.056,1.116
60.0,70.0,-0.635,0.851
