lo,hi,val,err
0.0,0.25,1.984,1.262
0.25,0.5,2.804,3.226
0.5,0.75,2.318,1.419
0.75,1.0,3.641,0.978
1.0,1.5,4.654,0.856
1.5,2.0,3.695,0.509
2.0,3.0,2.176,0.327
3.0,6.0,0.986,0.216
