lo,hi,val,err
0.0,0.25,0.708,0.278
0.25,0.5,3.44,0.563
0.5,0.75,1.725,0.235
0.75,1.0,1.974,0.197
1.0,1.5,1.629,0.168
1.5,2.0,1.246,0.137
2.0,3.0,0.88,0.086
3.0,6.0,0.299,0.041
