lo,hi,val,err
0.0,0.025,26.02,2.346
0.025,0.05,23.506,1.982
0.05,0.075,18.405,1.629
0.075,0.1,14.895,1.367
0.1,0.15,11.247,1.074
0.15,0.2,8.307,0.862
0.2,0.3,5.711,0.674
0.3,0.4,3.771,0.481
0.4,0.6,2.345,0.31
0.6,1.0,0.848,0.162
