lo,hi,val,err
0.0,0.025,22.794,6.511
0.025,0.05,24.134,6.173
0.05,0.075,18.964,5.132
0.075,0.1,11.425,4.21
0.1,0.15,6.534,3.362
0.15,0.2,5.486,3.031
0.2,0.3,6.298,2.709
0.3,0.4,6.217,2.354
0.4,0.6,1.727,1.389
0.6,1.0,0.877,0.771
