5.312570e-04,-4.819330e-05,3.587840e-06,-2.461950e-05,9.280200e-05,3.863120e-07,1.094940e-04,1.510810e-04,6.786410e-05,3.510320e-07,5.344580e-06,1.671970e-04,2.017080e-06,1.490560e-04,1.876310e-04,4.592130e-06,-3.931110e-05,1.764160e-04,7.405170e-06,6.859530e-05,1.943560e-04,-4.625620e-06,-1.083980e-06,3.910110e-05,2.222320e-05,8.543100e-05,4.149920e-05,-6.711050e-06,-2.418960e-04,-6.032740e-06,-4.453020e-07,1.667360e-05,4.915770e-05,1.124490e-04,-2.755160e-06,2.211310e-05,-9.550560e-06,2.558000e-04,9.216260e-07,-5.491350e-06,8.848780e-05,1.920320e-05,-5.237060e-05,2.225860e-04,4.535280e-05,1.354530e-04,5.340510e-05,2.184780e-04,4.214780e-04,-1.062800e-05,7.943210e-05,-4.665210e-05,3.990490e-04,4.831230e-04,4.792160e-05,1.002050e-04,-7.709050e-07,5.153470e-04,3.562480e-04,6.496260e-05,5.236000e-05,3.485240e-04,2.333720e-05,-1.381080e-05,1.980920e-04,1.122980e-06,5.672460e-05,1.159020e-04,3.118310e-06,7.415200e-06,3.054280e-05,-8.000180e-06,1.871700e-05,7.052740e-06,7.705770e-05,-2.092560e-05,9.959830e-06,-1.665080e-06,1.139690e-04,-2.313660e-05,-5.273140e-06,1.866270e-06,6.858680e-05,1.459870e-04,1.184330e-04,3.261110e-04,6.927140e-05,2.170710e-07,3.115220e-06,1.081680e-04,2.015130e-04,2.598960e-04,1.479290e-04,3.820090e-05,1.060640e-04,1.521980e-04,2.556980e-04,3.661410e-04,4.815610e-04,5.721850e-05,6.446140e-05,1.711740e-04,5.051470e-04,6.169230e-04,7.139260e-05,1.683130e-04,1.292380e-04,1.206170e-06,-5.846250e-05,2.604710e-05,5.465040e-06,-1.281720e-05,-7.967210e-05,-7.321700e-05,1.399210e-05,-4.992570e-05,-4.790040e-05,8.189310e-06,6.754160e-05,9.402210e-05,4.509820e-05,4.058330e-05,3.486370e-05,2.129400e-04,8.630590e-05,3.688930e-05,1.429660e-04,8.108500e-05,1.210250e-04,9.836230e-05,2.177260e-05,2.764920e-04,3.513380e-04,-4.976200e-05,2.695510e-04,7.722130e-04,8.590110e-04,1.055710e-03
-4.819330e-05,4.773350e-04,-1.066810e-05,4.593370e-05,1.071280e-04,5.025150e-06,6.788280e-05,2.604070e-04,2.335520e-04,4.749110e-06,9.668620e-05,1.585410e-04,1.022750e-05,1.804470e-04,3.287620e-04,-1.814490e-06,5.224680e-05,2.002170e-04,7.734310e-06,8.114770e-05,3.884390e-04,1.265800e-05,2.811440e-05,2.201470e-04,3.057380e-05,7.891460e-05,2.301900e-04,-1.893550e-06,-3.670490e-05,-1.765840e-04,2.100970e-05,4.318070e-05,1.504190e-04,1.463930e-04,1.471220e-06,-2.730930e-05,8.760080e-05,1.313860e-04,4.569200e-06,4.362780e-05,1.783360e-04,3.066880e-05,5.192590e-05,3.039530e-04,8.046170e-05,6.822760e-05,3.691950e-04,5.130160e-04,4.845500e-04,1.414440e-05,2.452050e-06,3.679690e-04,5.885700e-04,6.576310e-04,5.430470e-05,3.218030e-05,2.249880e-04,4.608480e-04,6.611050e-04,3.689180e-05,8.826440e-05,3.463480e-04,8.815900e-05,1.030650e-04,-3.873600e-05,-1.981060e-06,6.395120e-05,7.027700e-05,4.453850e-05,3.223350e-06,-2.278980e-05,-2.082460e-05,-5.049770e-05,1.513700e-05,2.012190e-05,1.990560e-05,1.692530e-05,7.513630e-05,7.697670e-05,8.642130e-05,1.475600e-04,-1.844100e-05,7.741860e-05,1.359640e-04,2.542250e-04,4.340170e-04,2.557760e-04,-7.589310e-06,-1.578220e-05,1.166150e-05,2.292430e-04,4.615510e-04,5.732000e-04,5.936050e-05,1.591620e-05,5.666360e-05,2.788940e-04,8.450740e-04,6.156150e-04,6.982990e-05,-9.430710e-06,1.166190e-04,5.731820e-04,8.695190e-04,1.304700e-04,2.993280e-04,1.498680e-04,2.121750e-06,7.888950e-05,5.395890e-05,6.012950e-05,-4.428220e-06,-3.226940e-05,3.960600e-05,9.628840e-06,-1.198820e-04,-2.211170e-05,3.216100e-05,2.076190e-05,2.963080e-05,8.062900e-05,3.144840e-05,4.109760e-06,6.276130e-05,8.023580e-05,1.643300e-05,8.488020e-05,9.469270e-05,3.982300e-05,9.732900e-05,1.524870e-04,3.490950e-04,2.136660e-04,9.248830e-05,3.805030e-04,8.016810e-04,1.322100e-03,5.238040e-04
3.587840e-06,-1.066810e-05,1.336660e-06,-8.231980e-07,1.753780e-07,-3.006260e-07,-1.896860e-06,-3.525150e-06,-3.274490e-06,-1.750590e-07,1.756280e-07,1.796030e-07,6.101460e-07,-1.674930e-06,-7.121600e-06,7.239910e-07,1.994180e-06,-8.067920e-06,-5.244240e-07,-1.346730e-06,-8.704450e-06,8.497600e-07,2.415900e-06,-4.634590e-06,8.312060e-08,4.025830e-06,5.849590e-07,-2.241140e-07,4.326560e-06,7.256790e-07,-2.584200e-06,-1.777670e-06,3.500970e-06,9.028830e-06,-5.120120e-08,-1.945530e-06,1.577340e-06,5.194350e-06,-1.461390e-08,9.245070e-07,2.968220e-06,-9.550380e-07,1.094760e-07,-2.279480e-06,-1.131200e-07,3.783830e-06,7.132330e-07,-8.276410e-07,1.727430e-07,3.569170e-07,1.434640e-06,1.348720e-06,7.963270e-06,7.398720e-06,1.905320e-07,2.041320e-06,9.693070e-07,9.731930e-06,4.490040e-06,1.491160e-06,1.023180e-06,4.972770e-06,-6.561300e-07,-9.378730e-08,2.748990e-06,1.366440e-06,-2.333580e-06,3.822960e-07,3.273730e-06,-3.893010e-07,-1.771310e-06,-3.431740e-07,1.159480e-06,6.379360e-07,-3.288510e-07,1.466880e-07,2.871910e-07,-3.162460e-07,2.061880e-06,3.278720e-06,-1.216640e-06,-6.719620e-07,1.338610e-06,4.128780e-06,2.767490e-06,4.278860e-06,4.553820e-06,3.912770e-07,1.098050e-06,4.910260e-06,4.076700e-06,3.899340e-06,-1.030420e-06,-3.722200e-06,5.586120e-07,1.406660e-06,1.983500e-06,6.735020e-06,-6.663810e-07,-1.752750e-06,-6.793590e-07,1.160550e-06,2.106670e-06,-6.574370e-06,-2.535990e-06,-7.812170e-06,-4.605370e-06,-9.859590e-07,-4.243280e-06,-3.893210e-06,-2.690410e-06,-4.476800e-07,-2.276960e-06,-2.546240e-06,-1.177720e-07,-3.433850e-07,6.909870e-07,1.457780e-06,-3.258940e-07,2.274470e-06,4.816400e-06,1.912840e-06,-7.912410e-07,2.629130e-06,5.028450e-06,3.119290e-06,-1.757310e-06,-6.450030e-07,-3.579640e-07,-3.836500e-06,-3.515400e-06,4.407830e-08,-4.427820e-06,-3.833610e-06,-4.466670e-06,-8.226160e-06,-8.088660e-06,1.231130e-05
-2.461950e-05,4.593370e-05,-8.231980e-07,2.900660e-04,2.974920e-05,2.800940e-06,-3.720540e-05,1.611910e-04,2.814980e-05,-6.657880e-08,1.089060e-05,2.437420e-05,-7.679650e-08,4.216230e-05,2.542820e-04,3.033730e-06,9.025390e-05,3.937570e-05,3.585670e-06,7.516750e-05,1.628950e-04,-2.149430e-06,3.992340e-05,7.289570e-05,8.775570e-06,3.607590e-05,6.262520e-05,-3.889150e-06,2.632880e-05,5.076750e-05,2.956030e-06,-1.381250e-04,-4.091040e-05,1.183810e-04,-1.881710e-06,-6.253350e-05,4.485530e-05,8.347560e-05,4.980980e-06,-3.541450e-05,7.094690e-05,3.440110e-05,8.958650e-05,1.262520e-04,2.149490e-05,-1.882360e-05,1.298520e-04,3.551550e-04,1.556960e-04,1.061780e-05,-2.128240e-05,1.437640e-04,3.228320e-04,3.615170e-04,2.752040e-05,-1.643470e-05,1.483490e-04,4.187530e-04,3.758160e-04,4.528350e-05,3.036530e-05,4.016170e-04,2.000400e-05,7.338340e-05,4.023070e-05,4.988020e-07,-5.142760e-05,5.279070e-05,-5.641890e-06,3.354810e-06,4.267630e-05,7.511880e-05,4.578560e-05,9.698790e-06,4.386760e-05,3.619070e-05,-5.543390e-06,1.205240e-04,8.086330e-05,1.265110e-04,-2.062260e-05,-5.708190e-06,-6.058770e-05,4.370890e-05,2.085510e-04,2.280240e-04,1.921930e-04,1.772770e-06,-5.731100e-05,-1.169480e-05,1.521370e-04,3.617870e-04,4.485940e-04,-5.775480e-05,-4.602360e-05,3.916950e-05,2.277730e-05,4.624820e-04,2.879060e-06,-1.458200e-05,3.119360e-05,1.075210e-04,3.395710e-04,2.839200e-04,1.313260e-04,1.194340e-04,7.459860e-05,1.902140e-06,1.094050e-04,1.821620e-04,2.559200e-05,-4.591300e-06,1.354300e-04,4.219730e-05,-1.631640e-05,9.959140e-07,6.126620e-06,2.039290e-06,4.170700e-05,9.088030e-05,1.541850e-04,8.857860e-06,-6.849070e-05,1.778220e-05,8.213280e-05,-2.090970e-05,-1.826410e-05,1.582910e-04,2.987410e-04,-2.726910e-05,7.276480e-05,6.247940e-04,3.918560e-04,1.278010e-04,4.256700e-04,6.657850e-04,1.034750e-03,5.664900e-04
9.280200e-05,1.071280e-04,1.753780e-07,2.974920e-05,4.066730e-04,1.311780e-06,1.630500e-04,2.070340e-05,1.936040e-04,6.718520e-06,1.664560e-04,2.735850e-04,1.282930e-06,1.010880e-04,1.929310e-04,1.644840e-05,1.013560e-04,2.924090e-04,1.664020e-05,9.586950e-05,2.200790e-04,6.268390e-06,9.407930e-05,1.728740e-04,2.557370e-05,9.583220e-05,6.681660e-05,1.583280e-05,-8.689480e-06,1.327180e-04,6.897650e-06,-3.845260e-05,-6.132170e-05,2.332130e-04,-2.399710e-06,6.639790e-05,1.366660e-04,3.707240e-04,-4.950740e-07,7.935240e-05,2.871540e-04,2.161640e-05,8.331920e-05,1.541720e-04,6.898130e-05,7.939970e-05,3.495670e-04,5.526490e-04,5.921460e-04,1.447630e-05,5.725550e-05,4.318740e-04,7.328360e-04,8.413190e-04,3.966390e-05,6.664200e-05,3.452190e-04,7.356970e-04,8.955010e-04,6.701900e-05,5.003490e-05,2.902290e-04,1.136180e-04,5.324740e-05,1.468750e-04,-1.870910e-06,1.110370e-05,6.460930e-06,1.663760e-04,4.777660e-06,5.910470e-05,1.599800e-04,2.058770e-04,7.207780e-06,3.987550e-05,1.137000e-04,4.276690e-05,1.241990e-05,8.453970e-05,8.917320e-05,2.515790e-04,2.663130e-05,5.330590e-06,2.006640e-04,3.371870e-04,6.188650e-04,3.281830e-04,8.172370e-06,2.279700e-05,2.766950e-04,4.414310e-04,6.477530e-04,5.742790e-04,6.190020e-05,5.260810e-05,1.959000e-04,5.651550e-04,1.051240e-03,6.534160e-04,5.952280e-05,3.733350e-05,3.192740e-04,1.052860e-03,1.201670e-03,1.184910e-04,2.151080e-04,1.250480e-04,6.547300e-06,1.113940e-04,9.546760e-05,9.852570e-05,-1.011360e-05,1.027490e-04,1.734820e-04,1.997030e-05,6.323910e-05,1.267260e-04,1.525410e-05,1.022570e-05,1.196280e-04,9.989960e-05,3.545550e-05,-1.709300e-05,1.787950e-04,3.159740e-04,1.239500e-04,4.290710e-05,3.830050e-04,3.400460e-04,1.232690e-05,4.005470e-04,8.983410e-04,7.435380e-04,9.037550e-06,4.704740e-04,9.850290e-04,2.706310e-03,1.303590e-03
3.863120e-07,5.025150e-06,-3.006260e-07,2.800940e-06,1.311780e-06,9.924680e-07,2.905090e-06,6.822070e-06,-1.856970e-06,3.420840e-07,4.481950e-06,2.512410e-06,2.332720e-07,6.271800e-06,1.090790e-05,3.293830e-07,2.407780e-06,1.460550e-05,1.034070e-06,4.302630e-06,8.132730e-06,6.912010e-07,1.520700e-06,3.287590e-06,1.455520e-06,3.569960e-06,3.842030e-06,1.624160e-06,-1.177900e-06,5.495480e-06,8.324420e-07,3.406310e-06,1.470690e-06,-1.493450e-05,2.581030e-07,1.318710e-06,1.813580e-06,3.310960e-06,6.937730e-07,1.683830e-06,4.785840e-06,1.566750e-06,2.981970e-06,8.140270e-06,1.948420e-06,-1.554280e-06,7.437270e-06,2.042820e-05,2.409650e-05,-2.468870e-08,1.195160e-06,8.814550e-06,1.924740e-05,2.383000e-05,3.025970e-06,2.468100e-07,8.919710e-06,1.079850e-05,3.873040e-05,1.747920e-06,4.690240e-06,4.201120e-06,3.787550e-06,-2.461940e-06,1.848320e-06,-2.306240e-07,-3.175800e-07,5.828620e-06,5.708690e-06,3.928860e-07,-1.729110e-06,2.094020e-06,1.008440e-05,-3.723790e-08,7.011930e-08,7.622480e-06,7.141000e-07,9.210470e-07,2.715710e-06,5.734440e-06,1.235640e-05,7.967290e-07,1.645360e-06,5.335200e-07,1.217690e-05,1.158220e-05,3.317080e-06,-9.129030e-07,1.542900e-06,-1.089120e-06,1.098140e-05,1.071280e-05,1.392670e-05,5.572420e-06,1.833920e-06,5.033720e-06,1.555490e-05,1.755540e-05,1.937140e-05,4.462470e-06,2.189200e-06,8.855510e-06,2.002120e-05,3.831730e-05,6.493390e-06,1.216470e-06,-1.182560e-06,1.653330e-07,-3.666250e-07,2.773880e-06,4.366190e-06,-3.175540e-07,-1.054790e-06,6.836790e-06,-1.587880e-07,7.507600e-07,6.955020e-06,4.786440e-07,2.396250e-06,6.505490e-06,6.986960e-06,-1.131890e-06,5.119850e-06,7.011300e-06,1.117300e-05,6.445670e-06,5.594430e-06,7.808220e-06,3.162610e-06,7.910090e-06,7.781350e-06,1.099190e-05,2.449520e-05,6.375240e-06,1.656080e-05,4.286650e-05,6.152270e-05,1.646680e-05
1.094940e-04,6.788280e-05,-1.896860e-06,-3.720540e-05,1.630500e-04,2.905090e-06,4.947940e-04,-1.096210e-04,1.308070e-04,-6.796200e-07,4.958120e-05,3.052030e-04,1.165150e-05,1.454220e-04,-3.370310e-05,-3.615870e-06,-3.265960e-05,5.038410e-05,1.521410e-05,1.353940e-05,1.994720e-04,4.127660e-06,2.386570e-06,4.804040e-05,9.289280e-06,6.443030e-05,1.060360e-04,6.097760e-06,-3.895080e-05,-6.787800e-05,9.489010e-06,-6.403180e-05,7.654860e-05,3.969440e-05,1.228590e-06,-9.927170e-05,-1.030130e-04,1.323740e-04,2.370200e-06,-3.588060e-06,1.671000e-04,-2.387300e-05,-3.013110e-05,1.572920e-04,7.230760e-05,1.662250e-04,3.569840e-04,1.548560e-04,2.323680e-04,-4.717950e-06,3.459730e-05,3.376870e-04,3.724420e-04,4.888780e-04,1.139470e-05,1.079610e-04,1.137630e-04,3.609090e-04,3.870150e-04,-2.110830e-05,1.650590e-05,2.944350e-04,7.150090e-05,6.003140e-05,1.032010e-04,-1.514920e-06,7.126800e-05,3.028680e-05,-5.195540e-05,8.526000e-06,-5.919900e-05,1.017010e-04,3.070490e-05,1.896920e-05,6.704530e-05,1.885640e-05,3.864530e-05,2.733720e-05,2.926940e-05,-4.595360e-06,1.092900e-04,8.675810e-07,6.457110e-05,1.266520e-04,1.244220e-04,3.774650e-04,2.586520e-04,-1.230440e-06,-5.636940e-05,-5.597790e-05,9.857780e-05,4.623800e-04,6.402860e-04,6.536890e-05,4.040610e-05,1.541230e-05,4.030810e-04,1.058230e-03,8.879160e-04,3.992880e-06,-4.314570e-05,4.280300e-05,2.272270e-04,8.554340e-04,3.087100e-05,1.096100e-04,7.885110e-05,4.598370e-06,1.420140e-04,1.467910e-04,1.009080e-04,-1.174260e-05,2.076560e-04,1.370510e-04,-3.193500e-05,6.895440e-05,4.414830e-05,3.667300e-06,2.517260e-05,-1.616290e-07,2.042370e-05,5.300740e-06,-1.371580e-04,-2.144490e-06,1.042260e-04,6.644690e-05,-6.413910e-05,3.135770e-05,6.031100e-05,3.080170e-05,2.511740e-04,4.823050e-04,2.068880e-05,2.037510e-04,2.114050e-04,4.324670e-04,6.849450e-04,1.185910e-03
1.510810e-04,2.604070e-04,-3.525150e-06,1.611910e-04,2.070340e-05,6.822070e-06,-1.096210e-04,1.200060e-03,1.816320e-04,-7.823390e-06,-1.143930e-04,3.787400e-04,1.630200e-05,2.221040e-04,6.129220e-04,-6.971190e-06,9.241070e-05,2.733230e-04,8.162220e-06,9.929750e-05,3.115060e-04,3.960040e-05,-1.206380e-05,2.811690e-04,3.980610e-05,1.029070e-04,3.249920e-04,-8.894910e-06,-5.337620e-05,1.565210e-04,1.059810e-05,4.633530e-05,9.004650e-05,2.145690e-04,1.291250e-06,-1.014640e-04,-2.169410e-04,1.893130e-05,1.181620e-05,3.053180e-07,1.664730e-04,3.073790e-05,1.511000e-04,4.379530e-04,7.328860e-05,9.291430e-05,3.333410e-04,8.216950e-04,5.237240e-04,2.209250e-05,8.505170e-06,4.465210e-05,7.972960e-04,9.211280e-04,7.161310e-05,7.383930e-06,1.522700e-04,8.254050e-04,1.012220e-03,8.186380e-05,1.261910e-04,7.333100e-04,1.074840e-04,1.913640e-05,2.548470e-05,-2.233690e-06,8.052610e-05,2.696310e-04,1.666510e-04,5.627500e-07,-1.201160e-05,-2.510510e-04,1.313970e-04,4.593370e-05,1.233860e-04,1.497360e-04,1.648700e-05,1.272860e-04,2.917800e-04,3.340850e-04,1.008520e-04,-4.048880e-07,7.283300e-05,1.920630e-04,4.808450e-04,4.761310e-04,4.242750e-04,7.130910e-07,-1.842020e-05,-5.049120e-05,2.649370e-04,4.133390e-04,6.668530e-04,3.072540e-05,4.873920e-05,4.160290e-05,1.375470e-04,8.327270e-04,5.646570e-04,5.678050e-05,1.012720e-04,1.879190e-04,8.308300e-04,8.155040e-04,2.426970e-04,1.136500e-04,3.299340e-06,9.468040e-06,4.952340e-05,1.925960e-04,3.866550e-05,-5.590920e-06,-1.657760e-05,5.766040e-05,-4.225480e-05,-1.058880e-05,8.805800e-05,5.765150e-05,7.903930e-05,2.183210e-04,1.904490e-04,3.662480e-05,9.192820e-05,2.191240e-04,2.431640e-04,1.865280e-04,1.359850e-04,1.574220e-04,4.556480e-04,1.509540e-04,2.100610e-04,1.327170e-03,1.295430e-03,1.891730e-04,1.091990e-03,2.216440e-03,3.028310e-03,5.560040e-04
6.786410e-05,2.335520e-04,-3.274490e-06,2.814980e-05,1.936040e-04,-1.856970e-06,1.308070e-04,1.816320e-04,9.737990e-04,-2.672400e-05,1.340880e-04,-2.494180e-05,9.100560e-06,7.120610e-05,3.619340e-04,2.205980e-05,2.124770e-04,-6.230920e-05,1.148300e-05,7.352350e-05,4.222060e-04,5.497130e-06,7.498640e-05,2.113030e-04,6.650730e-05,5.302530e-05,2.355220e-04,-3.324980e-06,6.908670e-05,-1.998510e-05,1.274490e-05,1.879490e-05,1.948690e-04,6.544620e-05,1.001720e-05,4.925630e-05,6.629950e-06,-8.158500e-05,8.127980e-06,7.951830e-05,1.843320e-04,4.192870e-05,6.161100e-05,2.662990e-04,8.218380e-05,2.979520e-05,5.959740e-04,2.910000e-04,2.850600e-04,7.946870e-05,-6.091700e-05,8.364420e-04,2.801370e-04,9.934140e-04,2.000960e-05,-4.867420e-05,3.145090e-04,3.308590e-04,7.126000e-04,6.666810e-05,6.003310e-05,2.535900e-04,1.214150e-04,-3.410500e-05,3.440120e-05,-3.937370e-06,1.388510e-05,7.887950e-05,1.662570e-04,-7.244920e-06,-2.366980e-05,5.909050e-05,2.946050e-05,2.034370e-05,3.820210e-05,2.336750e-04,2.089600e-05,5.164570e-05,5.145330e-05,3.481300e-05,-2.210070e-04,-2.818940e-05,4.167000e-05,1.770000e-04,1.006270e-04,3.722920e-04,3.760780e-04,-3.866380e-05,-5.019180e-06,2.535570e-04,1.232380e-04,8.503500e-04,6.015900e-04,2.728230e-05,-4.576090e-05,4.728140e-05,3.609010e-04,4.857000e-04,4.944680e-04,1.040870e-04,4.600480e-05,4.648600e-04,5.145900e-04,9.854310e-04,4.299940e-05,4.574250e-05,2.614780e-04,2.442050e-06,4.919720e-05,-4.241290e-05,3.652880e-05,1.402540e-05,-3.712770e-05,-4.278180e-05,-3.534010e-05,9.406700e-05,1.120820e-07,-1.035210e-05,8.099460e-05,-5.385420e-05,1.351820e-04,2.140530e-04,1.346920e-04,-1.334330e-06,2.337200e-04,3.677380e-06,-6.439280e-05,4.478350e-04,1.777770e-04,-1.382220e-04,5.058500e-04,4.893230e-04,3.307670e-04,8.862250e-05,-1.217510e-04,-6.500010e-04,1.610180e-03,1.567280e-03
3.510320e-07,4.749110e-06,-1.750590e-07,-6.657880e-08,6.718520e-06,3.420840e-07,-6.796200e-07,-7.823390e-06,-2.672400e-05,4.703010e-06,8.127110e-06,-7.741970e-07,-2.384250e-06,1.432800e-06,2.043400e-06,9.106100e-07,-4.719970e-06,1.873990e-05,-3.724440e-08,1.478150e-06,-4.359170e-07,6.533940e-07,6.558870e-06,-1.421030e-06,3.652400e-07,-8.792320e-07,-1.626920e-05,8.327240e-07,-2.162320e-06,1.079220e-06,4.013000e-07,-2.785960e-06,-4.808830e-06,8.703210e-06,-8.174810e-07,2.062350e-06,4.355690e-06,-2.343290e-06,-4.999390e-06,8.326810e-06,1.579080e-05,2.893000e-06,2.832640e-06,-1.146610e-07,-2.058240e-06,-2.748900e-06,4.782350e-06,2.910260e-05,1.702270e-05,-2.015560e-06,1.900330e-06,-2.073290e-05,1.004050e-08,-3.524320e-06,4.334340e-06,6.813870e-06,7.094300e-06,1.586830e-05,2.575260e-05,5.047680e-06,4.876960e-06,1.607490e-06,-2.684400e-06,3.923660e-06,-1.087020e-06,7.607600e-08,4.135090e-07,-3.157660e-06,2.988150e-06,3.240540e-07,2.374250e-06,4.960530e-06,1.055650e-05,2.284310e-06,1.721510e-06,7.551650e-06,1.239860e-06,-6.210800e-07,2.205040e-06,6.040430e-06,6.165010e-06,1.046890e-06,-1.667530e-06,7.774550e-07,1.787070e-05,1.322610e-05,8.966740e-07,-2.605680e-06,2.189150e-06,-6.795930e-06,4.734910e-06,-8.409710e-06,4.733100e-06,-3.861500e-07,7.491970e-06,9.901850e-06,6.290440e-06,6.000550e-06,-9.665300e-06,-1.246600e-06,8.785200e-06,-3.175610e-06,1.019580e-06,6.481610e-06,7.086010e-06,1.203840e-05,1.168610e-06,-3.018550e-07,4.239190e-06,3.446380e-06,-4.282580e-07,2.963450e-07,-2.289680e-07,3.168350e-06,1.644550e-06,-9.019080e-06,-8.447970e-06,-7.322390e-06,-7.745910e-06,-2.982940e-06,1.789430e-06,4.443160e-06,-4.386800e-06,-2.191010e-06,2.658340e-06,1.009850e-05,5.534690e-06,7.337620e-06,1.163510e-05,1.055280e-05,-6.304410e-07,6.720570e-06,1.298520e-05,9.182780e-06,2.755550e-05,7.261630e-05,7.669140e-05,3.158080e-05
