lo,hi,val,err
0,0.77,0.0885342,0.0733586
0.77,0.97,0.748065,0.167559
0.97,1.28,1.59519,0.399251
1.28,1.6,3.08815,0.547971
1.6,2.5,1.28248,0.229684
