lo,hi,val,err
0.0,0.02,1.503596e-41,6.403838e-42
0.02,0.04,7.160641e-42,3.152343e-42
0.04,0.08,1.094777e-41,4.205338e-42
0.08,0.12,1.147788e-41,4.707897e-42
0.12,0.16,1.487178e-41,7.180385e-42
0.16,0.24,1.415224e-41,6.316183e-42
0.24,0.32,1.073871e-41,3.264800e-42
0.32,0.4,6.488275e-42,2.369431e-42
0.4,0.6,1.607155e-41,4.956413e-42
0.6,0.799,1.633946e-41,4.510846e-42
