lo,hi,val,err
0.0,0.02,4.328727e-38,5.225221e-39
0.02,0.04,3.754241e-38,4.089091e-39
0.04,0.08,3.750136e-38,3.891891e-39
0.08,0.12,2.770704e-38,2.911572e-39
0.12,0.16,1.609416e-38,1.914526e-39
0.16,0.24,9.328715e-39,1.253902e-39
0.24,0.32,5.693778e-39,8.219019e-40
0.32,0.4,3.061005e-39,5.555748e-40
0.4,0.6,4.126664e-40,1.374850e-40
0.6,0.799,5.408200e-42,6.213807e-42
