lo,hi,val,err
0.0,0.02,3.389409e-41,8.734602e-42
0.02,0.04,2.177821e-41,4.883449e-42
0.04,0.08,4.077669e-41,1.104148e-41
0.08,0.12,5.445118e-41,2.145873e-41
0.12,0.16,5.313124e-41,2.236775e-41
0.16,0.24,4.620420e-41,1.665619e-41
0.24,0.32,4.480088e-41,1.263308e-41
0.32,0.4,5.096550e-41,9.152044e-42
0.4,0.6,9.477930e-41,1.425210e-41
0.6,0.799,5.215103e-41,1.771242e-41
