lo,hi,val,err
0.0,0.02,3.088292e-40,5.901287e-41
0.02,0.04,1.205607e-40,2.572763e-41
0.04,0.08,4.513560e-41,1.361866e-41
0.08,0.12,5.776202e-41,2.111040e-41
0.12,0.16,7.240860e-41,2.871061e-41
0.16,0.24,1.844655e-41,1.042775e-41
0.24,0.32,9.991966e-42,6.573242e-42
0.32,0.4,5.010921e-43,1.110954e-42
0.4,0.6,8.573537e-44,2.269304e-43
0.6,0.799,9.682037e-44,2.718118e-43
