lo,hi,val,err
0.0,0.02,7.496569e-39,9.079083e-40
0.02,0.04,2.496835e-39,3.618809e-40
0.04,0.08,1.110291e-39,1.766612e-40
0.08,0.12,1.201097e-39,1.907262e-40
0.12,0.16,1.389460e-39,2.482908e-40
0.16,0.24,5.366137e-40,1.177742e-40
0.24,0.32,3.138119e-40,8.168362e-41
0.32,0.4,4.171522e-41,2.589532e-41
0.4,0.6,3.494851e-41,2.593842e-41
0.6,0.799,2.902027e-41,2.832813e-41
